id,program_type,day_number,day_type,phase,block_count,set_rest_seconds,block_1_params,block_2_params,block_3_params,block_4_params,total_duration_minutes,base_intensity_percent,created_at,updated_at,month,avg_work_rest_ratio
248d205a-39e6-4893-b6d1-39d55de56c26,main_5day,433,max_aerobic_power,8,1,,"{""rounds"":5,""paceRange"":[0.85,1.05],""restDuration"":180,""workDuration"":180,""total_intervals"":5,""workProgression"":""consistent"",""work_to_rest_ratio"":1,""avg_work_to_rest_ratio"":1}",,,,34,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,22,1
70766666-4442-4920-9521-cd7fe326f56e,main_5day,434,flux,8,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""baseDuration"":360,""fluxDuration"":120,""restDuration"":0,""workDuration"":1800,""fluxIncrement"":0.05,""fluxPaceRange"":[0.75,0.95],""total_intervals"":1,""workProgression"":""alternating_paces"",""fluxStartIntensity"":0.75,""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999,""fluxIntensityByDuration"":{""120"":0.8}}",,,,40,70,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,22,999
8dd1b269-645c-4238-8a10-0863c0a8d11b,main_5day,435,infinity,8,3,120,"{""rounds"":3,""paceRange"":[0.85,0.95],""isMaxEffort"":false,""restDuration"":60,""workDuration"":60,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":8,""workProgression"":""increasing"",""work_to_rest_ratio"":1,""restDurationIncrement"":0,""workDurationIncrement"":120,""avg_work_to_rest_ratio"":1.25}","{""rounds"":4,""paceRange"":[0.85,1],""isMaxEffort"":false,""restDuration"":120,""workDuration"":180,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1.5,""restDurationIncrement"":-30,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":240,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,22,1.25
11f32016-3f8d-4ec8-9bdd-537fbf18a024,main_5day,436,infinity,8,3,120,"{""rounds"":4,""paceRange"":[0.85,1],""isMaxEffort"":false,""restDuration"":60,""workDuration"":60,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":7,""workProgression"":""increasing"",""work_to_rest_ratio"":1,""restDurationIncrement"":0,""workDurationIncrement"":60,""avg_work_to_rest_ratio"":1}","{""rounds"":2,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":120,""workDuration"":120,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1,""restDurationIncrement"":-60,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":180,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,22,1
2b7d4e80-9ccb-402f-97dc-d38ccdc94869,main_5day,437,max_aerobic_power,8,1,,"{""rounds"":18,""paceRange"":[0.85,1.05],""restDuration"":30,""workDuration"":30,""total_intervals"":18,""workProgression"":""consistent"",""work_to_rest_ratio"":1,""avg_work_to_rest_ratio"":1}",,,,36,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,22,1
f6e2ae1d-2df5-45f9-93d2-f508942c18fc,main_5day,438,flux,8,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""baseDuration"":360,""fluxDuration"":120,""restDuration"":0,""workDuration"":1980,""fluxIncrement"":0.05,""fluxPaceRange"":[0.75,0.95],""total_intervals"":1,""workProgression"":""alternating_paces"",""fluxStartIntensity"":0.75,""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999,""fluxIntensityByDuration"":{""120"":0.8}}",,,,42,70,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,22,999
e6fcd469-e99d-4ca2-b8cd-9bebdc80e5c3,main_5day,439,infinity,8,3,120,"{""rounds"":60,""paceRange"":[0.85,1.1],""isMaxEffort"":false,""restDuration"":30,""workDuration"":30,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":64,""workProgression"":""increasing"",""work_to_rest_ratio"":1,""restDurationIncrement"":10,""workDurationIncrement"":30,""avg_work_to_rest_ratio"":1}","{""rounds"":3,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":90,""workDuration"":90,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1,""restDurationIncrement"":-30,""workDurationIncrement"":null}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":239,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,22,1
f473464c-fdc8-4969-af97-db4651b3954b,main_5day,440,polarized,8,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_7_minutes"",""restDuration"":0,""workDuration"":2700,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,58,70,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,22,999
787237c2-e0a8-473e-be2d-38f3f1c68cb0,main_5day,441,time_trial,8,1,,"{""rounds"":1,""paceRange"":""max_effort"",""restDuration"":0,""workDuration"":600,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,10,0,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,999
b39ed629-6d4e-49e5-9c3c-82e3c854e5e3,main_5day,442,infinity,8,3,120,"{""rounds"":4,""paceRange"":[0.85,1],""isMaxEffort"":false,""restDuration"":60,""workDuration"":120,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":9,""workProgression"":""increasing"",""work_to_rest_ratio"":2,""restDurationIncrement"":10,""workDurationIncrement"":60,""avg_work_to_rest_ratio"":1.5}","{""rounds"":4,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":120,""workDuration"":120,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1,""restDurationIncrement"":-30,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":300,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,1.5
7b4dc9df-b409-4daf-8a21-de2ad7c5400c,main_5day,443,max_aerobic_power,8,1,,"{""rounds"":4,""paceRange"":[0.85,1.05],""restDuration"":240,""workDuration"":240,""total_intervals"":4,""workProgression"":""consistent"",""work_to_rest_ratio"":1,""avg_work_to_rest_ratio"":1}",,,,36,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,1
1bcdb612-71f7-4e05-a0c9-698acfb086c6,main_5day,444,flux,8,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""baseDuration"":360,""fluxDuration"":120,""restDuration"":0,""workDuration"":1800,""fluxIncrement"":0.05,""fluxPaceRange"":[0.75,0.95],""total_intervals"":1,""workProgression"":""alternating_paces"",""fluxStartIntensity"":0.75,""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999,""fluxIntensityByDuration"":{""120"":0.8}}",,,,42,70,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,999
030af1eb-a5f0-4503-9c4b-1d1bcc134762,main_5day,445,infinity,8,3,120,"{""rounds"":4,""paceRange"":[0.85,1],""isMaxEffort"":false,""restDuration"":30,""workDuration"":30,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":8,""workProgression"":""increasing"",""work_to_rest_ratio"":1,""restDurationIncrement"":10,""workDurationIncrement"":30,""avg_work_to_rest_ratio"":1}","{""rounds"":3,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":180,""workDuration"":180,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1,""restDurationIncrement"":-60,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":240,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,1
1f75c749-8c9e-4e54-9285-f8dca4784a03,main_5day,446,infinity,8,3,120,"{""rounds"":3,""paceRange"":[0.85,0.95],""isMaxEffort"":false,""restDuration"":120,""workDuration"":120,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":10,""workProgression"":""increasing"",""work_to_rest_ratio"":1,""restDurationIncrement"":10,""workDurationIncrement"":120,""avg_work_to_rest_ratio"":1}","{""rounds"":6,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":90,""workDuration"":90,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1,""restDurationIncrement"":-15,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":180,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,1
598fdf5a-4c3b-4ce7-ab02-42da99b643b5,main_5day,447,max_aerobic_power,8,1,,"{""rounds"":10,""paceRange"":[0.85,1.05],""restDuration"":90,""workDuration"":90,""total_intervals"":10,""workProgression"":""consistent"",""work_to_rest_ratio"":1,""avg_work_to_rest_ratio"":1}",,,,36,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,1
b29ab865-b453-4690-9d56-3168f397957e,main_5day,448,flux,8,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""baseDuration"":360,""fluxDuration"":120,""restDuration"":0,""workDuration"":1980,""fluxIncrement"":0.05,""fluxPaceRange"":[0.75,0.95],""total_intervals"":1,""workProgression"":""alternating_paces"",""fluxStartIntensity"":0.75,""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999,""fluxIntensityByDuration"":{""120"":0.8}}",,,,42,70,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,999
d4e73951-1e4e-4951-80d8-7ae0a5168ff6,main_5day,449,infinity,8,3,120,"{""rounds"":3,""paceRange"":[0.85,0.95],""isMaxEffort"":false,""restDuration"":60,""workDuration"":60,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":8,""workProgression"":""increasing"",""work_to_rest_ratio"":1,""restDurationIncrement"":0,""workDurationIncrement"":120,""avg_work_to_rest_ratio"":1.25}","{""rounds"":4,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":120,""workDuration"":180,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1.5,""restDurationIncrement"":-30,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":240,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,1.25
c1115583-decf-4e46-9499-eb0b2141365a,main_5day,450,polarized,8,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_5_minutes"",""restDuration"":0,""workDuration"":2160,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,60,70,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,999
96e7ec15-3dd6-4ce7-9844-db4eaa8aa2b4,main_5day,451,endurance,8,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":3000,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,50,70,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,999
852b6cac-63a9-42fe-b426-e80b5c15eff9,main_5day,452,infinity,8,3,120,"{""rounds"":4,""paceRange"":[0.85,1],""isMaxEffort"":false,""restDuration"":60,""workDuration"":60,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":7,""workProgression"":""increasing"",""work_to_rest_ratio"":1,""restDurationIncrement"":0,""workDurationIncrement"":60,""avg_work_to_rest_ratio"":1}","{""rounds"":2,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":120,""workDuration"":120,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1,""restDurationIncrement"":-60,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":300,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,1
cb5fe47e-cc65-42e6-b850-8ed9a2fd82b8,main_5day,453,max_aerobic_power,8,1,,"{""rounds"":3,""paceRange"":[0.85,1.05],""restDuration"":300,""workDuration"":300,""total_intervals"":3,""workProgression"":""consistent"",""work_to_rest_ratio"":1,""avg_work_to_rest_ratio"":1}",,,,36,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,1
a0dabbd4-8d1c-402f-9ff1-76ca131ce7d1,main_5day,454,flux,8,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""baseDuration"":360,""fluxDuration"":120,""restDuration"":0,""workDuration"":2160,""fluxIncrement"":0.05,""fluxPaceRange"":[0.75,0.95],""total_intervals"":1,""workProgression"":""alternating_paces"",""fluxStartIntensity"":0.75,""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999,""fluxIntensityByDuration"":{""120"":0.8}}",,,,42,70,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,999
f555f138-535f-4aa6-98b9-f53e4d11b336,main_5day,455,infinity,8,3,120,"{""rounds"":6,""paceRange"":[0.85,1.1],""isMaxEffort"":false,""restDuration"":30,""workDuration"":30,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":10,""workProgression"":""increasing"",""work_to_rest_ratio"":1,""restDurationIncrement"":0,""workDurationIncrement"":30,""avg_work_to_rest_ratio"":1}","{""rounds"":3,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":90,""workDuration"":90,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1,""restDurationIncrement"":-30,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":239,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,1
afcc53bc-1e54-44c5-a46f-05a99b9b6e6d,main_5day,456,infinity,8,3,120,"{""rounds"":4,""paceRange"":[0.85,1],""isMaxEffort"":false,""restDuration"":60,""workDuration"":120,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":9,""workProgression"":""increasing"",""work_to_rest_ratio"":2,""restDurationIncrement"":0,""workDurationIncrement"":60,""avg_work_to_rest_ratio"":1.75}","{""rounds"":4,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":120,""workDuration"":180,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1.5,""restDurationIncrement"":-30,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":180,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,1.75
d9de2db7-07bd-4a73-967d-915b327430e8,main_5day,457,max_aerobic_power,8,1,,"{""rounds"":21,""paceRange"":[0.85,1.05],""restDuration"":30,""workDuration"":30,""total_intervals"":21,""workProgression"":""consistent"",""work_to_rest_ratio"":1,""avg_work_to_rest_ratio"":1}",,,,36,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,1
7322f4d3-24ce-4d77-b694-ff777d7da149,main_5day,458,flux,8,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""baseDuration"":360,""fluxDuration"":120,""restDuration"":0,""workDuration"":2340,""fluxIncrement"":0.05,""fluxPaceRange"":[0.75,0.95],""total_intervals"":1,""workProgression"":""alternating_paces"",""fluxStartIntensity"":0.75,""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999,""fluxIntensityByDuration"":{""120"":0.8}}",,,,42,70,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,999
68bd16cd-69a5-420a-93f9-b2d02d1c15cd,main_5day,459,infinity,8,3,120,"{""rounds"":4,""paceRange"":[0.85,1],""isMaxEffort"":false,""restDuration"":30,""workDuration"":30,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":8,""workProgression"":""increasing"",""work_to_rest_ratio"":1,""restDurationIncrement"":0,""workDurationIncrement"":60,""avg_work_to_rest_ratio"":1}","{""rounds"":3,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":180,""workDuration"":180,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1,""restDurationIncrement"":-60,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":240,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,1
50e31c53-43ab-4e41-98a7-0a4b2fbd194b,main_5day,460,polarized,8,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_10_minutes"",""restDuration"":0,""workDuration"":2880,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,60,70,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,23,999
fed4bddd-6132-45ae-a1a3-bfbf016240b6,main_5day,461,time_trial,8,1,,"{""rounds"":1,""paceRange"":""max_effort"",""restDuration"":0,""workDuration"":600,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,10,0,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,24,999
6f0a873c-1c65-44ae-b8e3-35d8b6c82f44,main_5day,462,infinity,8,3,120,"{""rounds"":3,""paceRange"":[0.85,0.95],""isMaxEffort"":false,""restDuration"":120,""workDuration"":120,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":10,""workProgression"":""increasing"",""work_to_rest_ratio"":1,""restDurationIncrement"":0,""workDurationIncrement"":120,""avg_work_to_rest_ratio"":1}","{""rounds"":6,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":90,""workDuration"":90,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1,""restDurationIncrement"":-15,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":300,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,24,1
19d352df-1963-4cfa-a8f2-a9f72eaa5665,main_5day,463,max_aerobic_power,8,1,,"{""rounds"":4,""paceRange"":[0.85,1.05],""restDuration"":240,""workDuration"":240,""total_intervals"":4,""workProgression"":""consistent"",""work_to_rest_ratio"":1,""avg_work_to_rest_ratio"":1}",,,,36,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,24,1
0bfddc63-e80b-4bfc-8a10-a739a1bacb3e,main_5day,464,flux,8,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""baseDuration"":360,""fluxDuration"":120,""restDuration"":0,""workDuration"":2160,""fluxIncrement"":0.05,""fluxPaceRange"":[0.75,0.95],""total_intervals"":1,""workProgression"":""alternating_paces"",""fluxStartIntensity"":0.75,""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999,""fluxIntensityByDuration"":{""120"":0.8}}",,,,42,70,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,24,999
32ac7078-0ab8-4263-97b9-71afeb2e0827,main_5day,465,infinity,8,3,120,"{""rounds"":3,""paceRange"":[0.85,0.95],""isMaxEffort"":false,""restDuration"":60,""workDuration"":60,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":8,""workProgression"":""increasing"",""work_to_rest_ratio"":1,""restDurationIncrement"":0,""workDurationIncrement"":120,""avg_work_to_rest_ratio"":1.25}","{""rounds"":4,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":120,""workDuration"":180,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1.5,""restDurationIncrement"":-30,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":240,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,24,1.25
e305fc15-aa55-47ef-b9ef-627ca58d31ee,main_5day,466,infinity,8,3,120,"{""rounds"":4,""paceRange"":[0.85,1],""isMaxEffort"":false,""restDuration"":60,""workDuration"":60,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":7,""workProgression"":""increasing"",""work_to_rest_ratio"":1,""restDurationIncrement"":0,""workDurationIncrement"":60,""avg_work_to_rest_ratio"":1}","{""rounds"":2,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":120,""workDuration"":120,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1,""restDurationIncrement"":-60,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":180,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,24,1
fe3ec89e-e1f8-49d6-9024-e5b440a38d46,main_5day,467,max_aerobic_power,8,1,,"{""rounds"":12,""paceRange"":[0.85,1.05],""restDuration"":90,""workDuration"":90,""total_intervals"":12,""workProgression"":""consistent"",""work_to_rest_ratio"":1,""avg_work_to_rest_ratio"":1}",,,,36,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,24,1
95016c99-5130-4152-b0ac-0cc0ee1c17a1,main_5day,468,flux,8,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""baseDuration"":360,""fluxDuration"":120,""restDuration"":0,""workDuration"":2340,""fluxIncrement"":0.05,""fluxPaceRange"":[0.75,0.95],""total_intervals"":1,""workProgression"":""alternating_paces"",""fluxStartIntensity"":0.75,""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999,""fluxIntensityByDuration"":{""120"":0.8}}",,,,42,70,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,24,999
bcae47e4-6b97-46e7-869c-bf2207762e02,main_5day,469,infinity,8,3,120,"{""rounds"":6,""paceRange"":[0.85,1.1],""isMaxEffort"":false,""restDuration"":30,""workDuration"":30,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":10,""workProgression"":""increasing"",""work_to_rest_ratio"":1,""restDurationIncrement"":0,""workDurationIncrement"":30,""avg_work_to_rest_ratio"":1}","{""rounds"":3,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":90,""workDuration"":90,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1,""restDurationIncrement"":-30,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":240,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,24,1
2aa641c5-bfa5-46ab-adfd-1293b999aa6a,main_5day,470,polarized,8,1,,"{""rounds"":1,""basePace"":[0.7,0.7],""burstTiming"":""every_5_minutes"",""restDuration"":0,""workDuration"":1980,""burstDuration"":7,""burstIntensity"":""max_effort"",""total_intervals"":1,""workProgression"":""continuous_with_bursts"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,60,70,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,24,999
535fc9fa-2bbf-4afe-b476-0513763fa3e6,main_5day,471,endurance,8,1,,"{""rounds"":1,""paceRange"":[0.7,0.7],""restDuration"":0,""workDuration"":3300,""total_intervals"":1,""workProgression"":""single"",""work_to_rest_ratio"":999,""avg_work_to_rest_ratio"":999}",,,,55,70,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,24,999
2698b327-8c95-4373-aec5-d036e99efc95,main_5day,472,infinity,8,3,120,"{""rounds"":4,""paceRange"":[0.85,1],""isMaxEffort"":false,""restDuration"":60,""workDuration"":120,""paceIncrement"":0.05,""paceProgression"":""increasing"",""total_intervals"":9,""workProgression"":""increasing"",""work_to_rest_ratio"":2,""restDurationIncrement"":0,""workDurationIncrement"":60,""avg_work_to_rest_ratio"":1.5}","{""rounds"":4,""paceRange"":[0.85,1.15],""isMaxEffort"":false,""restDuration"":120,""workDuration"":120,""paceIncrement"":0.05,""restProgression"":""decreasing"",""workProgression"":""consistent"",""work_to_rest_ratio"":1,""restDurationIncrement"":-30,""workDurationIncrement"":0}","{""rounds"":1,""paceRange"":[1.2,1.2],""isMaxEffort"":false,""restDuration"":0,""workDuration"":300,""paceIncrement"":0,""workProgression"":""single"",""work_to_rest_ratio"":999,""restDurationIncrement"":0,""workDurationIncrement"":0}",,45,85,2025-10-04 15:52:24.07114+00,2025-10-04 15:52:24.07114+00,24,1.5
